baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000320	195.410258587868	-0.0894499709641668	0.159715727554874	-0.560057374020564	0.575440303990571	0.914316179357164
FBgn0000326	590.618444890956	-0.108132683672474	0.13386461096154	-0.807776475767303	0.41921926961528	0.860462040030625
FBgn0000330	890.687249552055	0.0979014163011785	0.0984287084710643	0.994642902684832	0.319909973461821	0.811817141866476
FBgn0000337	24.0814745796834	-0.275610987304206	0.224563462032985	-1.22731892717134	0.219702744479424	0.74043282680944
FBgn0000339	1325.60248446959	-0.123970497065428	0.11932045626774	-1.0389710276271	0.298818210859659	0.795063507269369
FBgn0000346	761.723586202686	-0.144338823541661	0.18397437612942	-0.784559385814268	0.432711950486955	0.866284639997694
FBgn0000351	1593.87112079268	0.126285379523927	0.119770710650762	1.0543928380968	0.291703099864913	0.788892343436941
FBgn0000352	1792.32536060305	0.132301688914318	0.132896281692356	0.995525888531521	0.319480559524898	0.811817141866476
FBgn0000355	20354.8494362437	-0.0934045755110145	0.192204803400796	-0.485963794131836	0.626992836395162	0.924641390098802
FBgn0000356	3453.03222641813	0.16841955851659	0.218527169226139	0.770703062292013	0.440882956409232	0.867960363759911
FBgn0000357	6177.63476650591	-0.0785477466155141	0.216101951947472	-0.363475414764448	0.716249775097815	0.949637856556902
FBgn0000358	9043.24849994028	0.0559527543514548	0.202017010131103	0.276970510132504	0.781802750146304	0.963304322453883
FBgn0000359	14932.2325222293	-0.340211214946384	0.213570307634911	-1.59297057120862	0.111166793101875	0.594882724240336
FBgn0000360	20281.9455384019	-0.312828155202122	0.218707082224665	-1.43035219536591	0.15261596125068	0.660686071681405
FBgn0000370	13066.2907855349	-0.123674798010426	0.0864752987651443	-1.43017485659472	0.152666839913449	0.660686071681405
FBgn0000376	2069.24672253069	0.173668512023493	0.138142329651667	1.25717086472631	0.208691770933218	0.731505567985195
FBgn0000377	1129.34260299729	0.120837091555495	0.101018884050894	1.19618319575394	0.231625077020656	0.748228962177257
FBgn0000382	2632.4886472109	0.0274036241152228	0.113170338172019	0.242144934422386	0.808667861362506	0.967911211212463
FBgn0000384	2715.36843714659	0.0866511144144763	0.125330570062914	0.691380517705927	0.489326444037842	0.885383482996648
FBgn0000392	4601.60596633641	0.105923873150639	0.134860273507149	0.785434215696026	0.432199026278154	0.866120656235735
FBgn0000394	488.547283099503	-0.0727487043147657	0.144729019884347	-0.502654577312131	0.615207150302366	0.922279798910178
FBgn0000395	214.887340430013	0.11311416091673	0.184098258015784	0.614422766059154	0.538935995549511	0.900723653924686
FBgn0000404	21830.602878745	0.0579836406808346	0.139125236760092	0.416772988360277	0.676844461669388	0.939946951046141
FBgn0000405	49519.8714933207	0.0952237998899391	0.130305008910376	0.730776204891972	0.464915860063704	0.877701874918113
FBgn0000406	3887.20731839955	-0.625227398863844	0.208979998199569	-2.99180497775089	0.00277333369776609	0.0821305072463443
FBgn0000409	12945.7669264181	-0.107202668050617	0.136171028930459	-0.787264874860894	0.431126827050836	0.865617243151916
FBgn0000411	61.0948238434974	-0.107845152290912	0.218509606646164	-0.493548791497973	0.621624873552974	0.924641390098802
FBgn0000412	3697.19476696777	0.251573896043487	0.14111098596252	1.78280871845305	0.074617446063179	0.52070352804046
FBgn0000413	3054.7349163629	0.224236581255946	0.124044279452971	1.80771400539242	0.0706510236803576	0.510952725054342
FBgn0000414	1921.35101525235	-0.0222754833262063	0.127795400952648	-0.174305829162507	0.861625118363276	0.979299346021749
FBgn0000416	18367.3184268094	-0.261787825924302	0.132488621839161	-1.97592685538014	0.0481630620770663	0.433195231202047
FBgn0000422	1601.2010580775	0.597433569747632	0.204130516562645	2.92672345030924	0.00342553331567903	0.0951204824690425
FBgn0000426	854.246461539243	0.141350661849181	0.134562660347863	1.05044491156588	0.293513606084274	0.790583938981225
FBgn0000427	7763.61505276337	-0.712464653351325	0.208102296904254	-3.42362705241607	0.000617913592140448	0.0280873210657043
FBgn0000439	26.5772456987241	-0.189266313800876	0.224589612831475	-0.842720691374518	0.399384672222527	0.854408321092857
FBgn0000442	137.083209558441	-0.203672988940955	0.177186318758506	-1.14948484944004	0.250356110494716	0.760622841365385
FBgn0000447	1534.26960487444	0.0695658809059899	0.0969408292607187	0.71761177861286	0.47299669303229	0.881033485599623
FBgn0000448	159.638624734791	-0.391611574604199	0.165215787613796	-2.37030359059644	0.0177734844220034	0.261436920791291
FBgn0000449	42.892673859768	-0.247502977335351	0.220610628857272	-1.12189960482582	0.261905128725116	0.767652963504652
FBgn0000451	67.8953280835578	-0.181981289601235	0.203441591223587	-0.894513695585645	0.371047105371589	0.837806341297203
FBgn0000454	8631.55585531095	-0.072236602164126	0.0977660476101648	-0.738872071950422	0.459984682454071	0.874407253499595
FBgn0000455	1494.40637515682	-0.111845920738563	0.150545424783339	-0.742938026177339	0.457519202124428	0.873586573157177
FBgn0000459	56.2072093729946	-0.753195234506112	0.215833459408568	-3.4897056117714	0.000483552910922258	0.0234160449575378
FBgn0000463	1649.95871097927	0.0903549803255673	0.143815132822073	0.628271716282833	0.529825956681324	0.89858030095915
FBgn0000464	1527.05769925588	-0.164370403045444	0.125285404670922	-1.31196769070734	0.189531036186989	0.701886701680605
FBgn0000473	270.890876080287	-0.152873248141198	0.200370138170785	-0.762954248256778	0.445490681798759	0.869112374110882
FBgn0000477	698.699730919626	-0.400497340452349	0.196750055182225	-2.03556405654585	0.0417941501531778	0.403559895946381
FBgn0000479	1741.13487776872	0.11244040350716	0.117998484165186	0.952897016454508	0.340642251911153	0.818904312126828
FBgn0000482	528.829506114356	0.032475717468577	0.114546309981177	0.283516051053182	0.776781279257254	0.962227115867118
FBgn0000489	921.226265684861	-0.222272905842113	0.0996722169528881	-2.23003874737906	0.0257448706334848	0.318571136047441
FBgn0000490	164.181887624751	-0.231404638122477	0.187434338537573	-1.2345904167186	0.216982977409873	0.73767548313061
FBgn0000492	77.839557637449	0.193319635777018	0.203556334710831	0.949710732665948	0.342259254784291	0.820681725373452
FBgn0000497	181.739818301402	-0.323398061572959	0.193040720641104	-1.6752841602483	0.0938784917467351	0.561084727385677
FBgn0000499	1470.88844914994	0.181889987418267	0.133423294911343	1.36325510128594	0.172802126949099	0.68402121705589
FBgn0000500	50.1533715936083	0.107035079544691	0.218615396224848	0.489604489862205	0.624413798707719	0.924641390098802
FBgn0000504	385.68079960605	-0.0874546774686933	0.146678209555301	-0.596234967237727	0.551018268960995	0.905621907731465
FBgn0000520	621.300569075997	0.360500812801195	0.121459753732494	2.96806803671915	0.002996779892529	0.0873537803751582
FBgn0000524	2074.57002237005	0.171551502223467	0.144355845703009	1.18839317790018	0.234678542916621	0.751701503162282
FBgn0000527	318.974424659329	0.0243298003094757	0.224592863068515	0.108328465905231	0.91373514295204	0.989126864405303
FBgn0000529	3.50008874620723	0.0938884332140976	0.154320292731045	0.608399786914153	0.542922352775213	NA
FBgn0000533	855.067336719517	0.0842203887321439	0.12651715052249	0.665683572419479	0.505613375856131	0.890368247922269
FBgn0000535	101.255274706667	-0.115774480206225	0.203852945855775	-0.567931357185953	0.570081578752554	0.911139035916917
FBgn0000536	2743.07819375645	-0.240197023990362	0.116204766169822	-2.06701525167511	0.0387327168423703	0.392080729127085
FBgn0000541	8804.372232858	-0.0551624537501978	0.140795878324731	-0.391790259818341	0.695213192439562	0.943554909942678
FBgn0000542	180.97070441734	-0.135163847917152	0.19174551761626	-0.704912686343237	0.480864574707151	0.884255173472963
FBgn0000543	984.894884280717	0.0741593525219311	0.112341942959971	0.660121683567064	0.509175744774068	0.891756029912949
FBgn0000546	1089.42058785978	0.00558675539208725	0.119801795683431	0.046633319310588	0.962805475938813	0.99532596408789
FBgn0000547	2870.17872057308	-0.0344737591428479	0.111266132233306	-0.309831558362813	0.756689051599087	0.957252055164262
FBgn0000551	0.499974436984972	0.0150492490103476	0.0496591567487284	0.303050836857654	0.761851119838019	NA
FBgn0000552	0.297852230849048	-0.0303920528195057	0.0463748740784932	-0.655356018176237	0.512238561775319	NA
FBgn0000556	241656.05467579	-0.0254341245011486	0.0896830655187004	-0.283600079391189	0.776716876260976	0.962227115867118
FBgn0000557	1600.22847630647	-0.150088809747047	0.154743466843108	-0.969920170518218	0.33208628509636	0.813664776770741
FBgn0000559	108879.809342663	-0.120584500614467	0.0819936150151675	-1.47065720412694	0.141383845330053	0.643889209713757
FBgn0000560	8.56607998760056	-0.0580155893252983	0.189125907683168	-0.306756435625353	0.759028769838426	0.957498343903023
FBgn0000562	2843.50355687931	0.0224996789568744	0.113686259229696	0.197910276134738	0.84311526401182	0.975806240956723
FBgn0000564	5.99462414699175	0.0151330912594354	0.17034563509218	0.0888375639989031	0.929211003944904	NA
FBgn0000565	956.051758419759	-0.102917006587516	0.134009765778966	-0.767981392917786	0.442498239488146	0.867960363759911
FBgn0000566	3025.01892105827	0.03831536797397	0.0976591408568322	0.392337753924542	0.694808671605557	0.943486279465024
FBgn0000567	255.025540211475	0.0463382710001256	0.204945582082289	0.226100365420514	0.821123360384685	0.96965834850893
FBgn0000568	833.347169590945	-0.0877095540923613	0.149389811678226	-0.587118713833582	0.557123979967522	0.908549431303216
FBgn0000575	1342.31704942387	0.00881391260647868	0.116885659286772	0.0754062787536174	0.939891463712146	0.993330852646662
FBgn0000576	30.0228896029159	-0.140147307938766	0.223514218913257	-0.627017415805459	0.530647819147199	0.89858030095915
FBgn0000577	23.1899034792087	-0.111185012408216	0.220195712532753	-0.504937226657752	0.613602926396329	0.922190071807004
FBgn0000578	1132.71162008736	0.123814874731851	0.142049062504454	0.871634578566607	0.383407760482063	0.843757458165479
FBgn0000579	29248.3095679065	0.0118283507474497	0.101221314531493	0.116856324206	0.906973909184449	0.987712987823488
FBgn0000581	3563.40340560656	0.103141362398135	0.15884848300826	0.649306562107817	0.516140245082732	0.896666100550908
FBgn0000588	1239.5620078178	0.284136307556671	0.109761333519506	2.58867397512236	0.00963462647469234	0.181833162365592
FBgn0000591	10.2672933368015	0.0612834586195412	0.193951325496087	0.315973394163669	0.752022702737689	0.956492264897471
FBgn0000592	1699.29662130408	-0.531800074757937	0.21825763867432	-2.43657027533171	0.0148272880521939	0.235859789230256
FBgn0000594	18.0738896213245	0.0183055496019968	0.214022647604075	0.0855308996824514	0.931839331075966	0.992582790410549
FBgn0000606	0.750343858341458	-0.00723235817122204	0.0554461892722295	-0.130439228847859	0.896218931565839	NA
FBgn0000611	3318.63917756759	-0.00824862750706422	0.107702291541067	-0.0765872980884444	0.938951863929664	0.993330852646662
FBgn0000615	10181.1717026878	-0.00136931678191369	0.0962862764636931	-0.0142213078769333	0.98865342047782	0.99818982811707
FBgn0000617	633.998785297977	0.140305142670818	0.112286588124057	1.24952716985047	0.211472322369235	0.734480445908121
FBgn0000618	322.408029727084	0.0528864067202797	0.137372765656225	0.384984654473856	0.700248784902589	0.945811525944969
FBgn0000625	30.8262423057415	0.220032789798872	0.224376432269432	0.980641271337514	0.326769674417281	0.813110755555477
FBgn0000629	1536.98679806139	0.118505901603261	0.102262553099629	1.15883965353189	0.246521550765695	0.757380463927743
FBgn0000633	73.8939988693511	-0.442363403918924	0.200686549533209	-2.20425038423276	0.0275067401705664	0.327401815549439
FBgn0000635	857.216539736249	-0.287955080380086	0.158720554866084	-1.81422677499483	0.0696428196068623	0.506513910073424
FBgn0000636	861.956446750227	0.30540581419657	0.159024404341826	1.92049651410795	0.0547952130471491	0.458245949125646
FBgn0000639	524.274046184632	-0.246992081782029	0.216572409188328	-1.14045959366527	0.254094877402216	0.760622841365385
FBgn0000640	446.078925852838	-0.340148559189481	0.220958917993016	-1.53941991696498	0.123701814775133	0.612276437934881
FBgn0000644	270.575566092392	-0.195594054357474	0.224592350346153	-0.870884756564568	0.383817080702719	0.843787161956231
FBgn0000658	65.1724526397783	-0.0874924084169117	0.217623055415924	-0.402036485746858	0.68765717479311	0.941806299242474
FBgn0000659	288.607865990092	-0.12091439138992	0.178296238706138	-0.67816568799977	0.497666645259493	0.888950591934598
FBgn0000662	2256.84102887464	0.171861093546368	0.110257696983889	1.55872195998689	0.119062201883832	0.607157404415162
FBgn0000667	6389.81207823673	-0.0813043984162401	0.146643414121469	-0.554436071359423	0.579280445479067	0.91510720131162
FBgn0000709	1887.84842385026	-0.0818649784606069	0.123335012721926	-0.663761057415071	0.506843253773671	0.890594860465492
FBgn0000711	1504.84524782772	0.0113055136915769	0.104816106759069	0.107860461918928	0.914106380907131	0.989126864405303
FBgn0000715	121.682591524515	-0.0260641040519575	0.186777651494104	-0.139546160064981	0.889018582280568	0.983445936996373
FBgn0000719	1442.59972544039	-0.0404619319144868	0.123612916341449	-0.327327702573743	0.743420041846969	0.955890720205621
FBgn0000721	7119.68085624324	-0.0425895225535846	0.118247297400761	-0.360173327338223	0.718717519748594	0.949637856556902
FBgn0000723	655.083317414697	-0.153023868244853	0.165888674992115	-0.922449156050743	0.356294339479804	0.828932674767214
FBgn0000808	217.349520912138	0.203573038741619	0.154660301371269	1.31625916241384	0.188087072510378	0.701886701680605
FBgn0000810	1293.92760104754	0.0496668351144826	0.134443100861918	0.369426432416891	0.711809899004436	0.949637856556902
FBgn0000826	1251.15796247285	0.337632561309082	0.127324793305632	2.65174246541775	0.00800775945865885	0.163009874903412
FBgn0000927	4356.76804119651	0.345772460972777	0.117089723733988	2.95305557094255	0.00314645315262832	0.0896055136944151
FBgn0000928	46.3405913961037	-0.148789012672774	0.220351713157946	-0.675234199636665	0.49952698162693	0.888950591934598
FBgn0000964	719.239415506507	-0.400531293471896	0.110198676072179	-3.63462890615449	0.000278381042461571	0.0147608233705219
FBgn0000996	4477.93648535176	0.238279423000583	0.142676420605043	1.67006869102911	0.0949057738006106	0.56389767791345
FBgn0001075	138.75151494455	-0.263421856920108	0.204354243911636	-1.28904519856222	0.197382373643275	0.713286223593374
FBgn0001077	3.73884541339289	-0.0823388247853188	0.159461071234313	-0.516356902333421	0.605605160638077	NA
FBgn0001078	3192.4847566566	0.0156259866631563	0.13788280135026	0.113328033011616	0.909770493271675	0.988224996837392
FBgn0001079	928.663751129057	0.0927443173212053	0.118063800750144	0.785544059499473	0.432134648311457	0.866120656235735
FBgn0001083	97.6706510314082	-0.114292531887179	0.224318803740157	-0.509509367835127	0.610395233714632	0.921814570253381
FBgn0001084	275.715152355324	0.130714180210424	0.138387046835075	0.94455502303048	0.34488609834093	0.822335482875002
FBgn0001085	1788.16539198725	-0.0121753791433382	0.1532053622857	-0.0794709725670914	0.936658019106941	0.993019807936379
FBgn0001086	3381.96793208894	0.237370620222958	0.132857897301401	1.78665043662749	0.0739940044322942	0.518843349718889
FBgn0001087	2198.15139968388	0.110174294137395	0.138451680718807	0.79575988940977	0.426171609527999	0.86334356176671
FBgn0001089	655.024055662211	-0.541410810352875	0.200033389478804	-2.70660219158184	0.00679756576220632	0.147545603824888
FBgn0001090	811.91233859653	-0.101988931017286	0.177648702540567	-0.574104564563292	0.565897044707193	0.911031739700061
FBgn0001091	27843.2717596387	-0.119662241175413	0.137869360275526	-0.867939337183211	0.385427542739167	0.843787161956231
FBgn0001092	32323.2659582848	-0.0679052810177016	0.0824166117672086	-0.82392711325606	0.409980973554488	0.857341616314282
FBgn0001098	6622.39310059563	0.00319563672249818	0.110562011136991	0.0289035690436079	0.976941499127292	0.998109380657585
